cut_id,force_x_mean,force_x_max,force_x_std,force_x_min,force_x_peak2peak,force_x_rms,force_y_mean,force_y_max,force_y_std,force_y_min,force_y_peak2peak,force_y_rms,force_z_mean,force_z_max,force_z_std,force_z_min,force_z_peak2peak,force_z_rms,vib_x_mean,vib_x_max,vib_x_std,vib_x_min,vib_x_peak2peak,vib_x_rms,vib_y_mean,vib_y_max,vib_y_std,vib_y_min,vib_y_peak2peak,vib_y_rms,vib_z_mean,vib_z_max,vib_z_std,vib_z_min,vib_z_peak2peak,vib_z_rms,ae_rms_mean,ae_rms_max,ae_rms_std,ae_rms_min,ae_rms_peak2peak,ae_rms_rms,verschleiss
240,68.90011193544721,138.25,31.322357297078884,6.573,131.677,75.68560650054873,7.000227275826799,63.011,14.560131748004993,-33.564,96.575,16.15548373457959,10.193452255938176,68.318,25.684716749882593,-38.549,106.86699999999999,27.633460594311813,-0.001082400272758268,1.012,0.17346190070574002,-0.91,1.9220000000000002,0.17346488348634762,-0.003523295829071485,0.662,0.15409070225811966,-0.773,1.435,0.15413062705579722,-0.0046968382770769404,0.988,0.19229504064777084,-1.043,2.0309999999999997,0.19235195566828717,0.12374338902147972,0.294,0.033039463633631416,-0.005,0.299,0.12807820861219615,134.0811934
241,71.52085947220847,142.1,32.02375561138392,8.396,133.704,78.36293513313737,7.080570113929171,60.435,14.810958119960278,-33.386,93.821,16.41639292537322,10.396421651541248,68.569,26.095864883532318,-38.285,106.854,28.090508226756512,-0.0011991192870678803,0.988,0.16969735073504838,-1.081,2.069,0.16970120172345365,-0.003737308508559457,0.693,0.15451963107014483,-0.774,1.467,0.15456446990300807,-0.005041513481088304,0.953,0.18921297016693478,-1.155,2.108,0.1892796931514345,0.12414638557775769,0.345,0.03321891430050456,-0.005,0.35,0.12851387592221453,134.2421873
242,73.99509899019279,146.24,32.40929667783154,9.989,136.251,80.78138654576546,7.173051081157234,62.876,14.93845188015604,-33.893,96.769,16.571330430314706,10.562672248934295,70.215,26.452210862207586,-39.578,109.793,28.483088396470997,-0.0008967787967751609,1.102,0.16899360464179497,-0.929,2.031,0.16899560004305889,-0.003056062024522591,0.691,0.15376763731034418,-0.732,1.423,0.15379765389848982,-0.004081211768662346,0.896,0.18583665441112845,-1.162,2.058,0.1858810411626763,0.1222890220957817,0.27,0.03216755135621243,-0.005,0.275,0.12644900783667554,134.4010394
243,76.3388382043414,148.58,32.667334277885296,11.349,137.23100000000002,83.0347402955963,7.1933267143993636,62.17,14.948560871615065,-33.826,95.99600000000001,16.589225585064625,10.62230178883964,68.768,26.454464882173973,-39.172,107.94,28.507346878458865,-0.0012328446414365268,0.991,0.16748967376933432,-1.037,2.028,0.16749383032843537,-0.003617856574610751,0.649,0.15468336263549007,-0.825,1.474,0.15472531399621162,-0.004883314012956017,0.937,0.18408654584151743,-1.202,2.1390000000000002,0.1841508866728408,0.12348342311626323,0.286,0.03373988058194616,-0.005,0.291,0.128009883021404,134.5579999
244,78.68684439474724,153.62,33.12745572260743,12.268,141.352,85.37589129914399,7.257329910590503,63.793,15.080840062885196,-33.939,97.732,16.73617461214339,10.780772585329931,71.368,26.729447392164438,-38.718,110.086,28.82160939037944,-0.0009266678484902203,1.004,0.1723997767518388,-0.951,1.955,0.17240187539064647,-0.0030834912885967665,0.708,0.1564229404342976,-0.753,1.4609999999999999,0.15645297374397135,-0.004228160128000582,0.997,0.18908327647642525,-1.091,2.088,0.18913011465415056,0.12455894344974296,0.299,0.03305424347443833,-0.005,0.304,0.128870122366182,134.7133235
245,81.08271377315562,152.4,33.48837338611096,14.035,138.365,87.72612187715809,7.345674034396042,63.744,15.213266387790584,-34.267,98.011,16.893825357962818,10.972225329083724,73.992,26.95175524099036,-41.896,115.888,29.09954456017481,-0.001120303245239916,0.996,0.1743325012677214,-1.066,2.0620000000000003,0.17433569944008598,-0.003779359610902827,0.642,0.15668074548242664,-0.752,1.3940000000000001,0.15672595986980642,-0.004938913401928905,1.057,0.18938166264051642,-1.106,2.1630000000000003,0.18944561705539134,0.12458942602640041,0.277,0.03103014658847496,-0.005,0.28200000000000003,0.12839544633713745,134.8672693
246,82.92544801469319,152.3,33.46252857209106,17.383,134.917,89.42240019345199,7.2564501468408755,63.2,15.089264896278483,-34.106,97.30600000000001,16.7433852236548,10.884566792140603,70.75,26.51825548370222,-39.108,109.858,28.665108951694553,-0.0012779656856059575,1.049,0.17352468854941666,-0.942,1.9909999999999999,0.17352900000852223,-0.003789467463153396,0.689,0.15607376006655205,-0.837,1.5259999999999998,0.1561194027180474,-0.004937122100688288,0.886,0.18861608032090937,-1.043,1.9289999999999998,0.18868025650835216,0.12460104743460354,0.297,0.03530165092380752,-0.005,0.302,0.1295052968580662,135.0201002
247,85.13580909004132,159.02,34.141655478092055,17.136,141.88400000000001,91.72651377739986,7.324170382592649,62.496,15.28974473878187,-33.581,96.077,16.95342748077822,11.071355265251206,71.044,26.841221560929284,-39.072,110.116,29.034855045261512,-0.0010349183405379116,1.008,0.1728459352244067,-0.961,1.9689999999999999,0.1728486406664484,-0.003494361338006081,0.654,0.15714817052488797,-0.756,1.4100000000000001,0.1571866591269149,-0.004621307369578952,0.927,0.18734698736140673,-0.977,1.904,0.18740355016393967,0.12341179278087629,0.284,0.0342501117572908,-0.005,0.289,0.12807628750325156,135.172083
248,87.27286989986005,161.22,34.76406251337744,18.45,142.77,93.94194149539571,7.4028860476528,66.798,15.485382070648777,-34.154,100.952,17.16387748084618,11.254015893353689,70.808,27.061617064143796,-37.808,108.61600000000001,29.308371917727857,-0.001429079657597732,1.082,0.17151075213627842,-0.973,2.055,0.1715163161745884,-0.004183296076186322,0.705,0.15743747060007868,-0.773,1.478,0.1574926807694188,-0.005378428111880487,0.975,0.18372196050817274,-1.158,2.133,0.1838002527198432,0.12205788034094833,0.313,0.034493295989137245,-0.005,0.318,0.126838118149298,135.3234878
249,89.18184975567627,161.48,34.90665823484981,20.626,140.85399999999998,95.7698886723848,7.384177258574058,64.532,15.485896510220925,-35.367,99.899,17.15628090314132,11.284680956385372,72.154,26.728320595354564,-39.295,111.449,29.012823005952736,-0.0009180163185526942,1.106,0.1685655131251997,-0.945,2.051,0.16856762978143833,-0.0031934998522693703,0.69,0.15707688853780938,-0.764,1.454,0.15710899147025298,-0.0042619741357758124,0.987,0.1789870726525153,-1.266,2.253,0.17903740105650456,0.12322144139639536,0.319,0.03491057229481174,-0.005,0.324,0.12807133222492365,135.4745881
250,91.23776201128494,166.45,35.640261286924776,21.585,144.86499999999998,97.9517823526562,7.438025702581171,64.837,15.715459500084656,-35.119,99.956,17.386741233567385,11.49619594523936,74.663,27.13932884900291,-39.687,114.35,29.473756847976006,-0.0007827306662301823,1.141,0.1695267788440117,-0.856,1.9969999999999999,0.16952820043573497,-0.003221106761420212,0.691,0.15812245170899167,-0.769,1.46,0.15815489743612066,-0.004455339889696689,1.037,0.18006989509679439,-1.062,2.099,0.1801245950604809,0.12258721281809958,0.312,0.035689696415581666,-0.005,0.317,0.12767683182687356,135.6256605
251,93.12767149797976,167.34,35.9852475385953,22.8,144.54,99.83834610801055,7.472084709325843,65.906,15.795479140800335,-34.606,100.512,17.473639495861875,11.580966512591866,71.266,27.11139410733793,-39.388,110.654,29.48123360925504,-0.0011354903805511239,1.02,0.16823450958262703,-1.033,2.053,0.1682379592037436,-0.003705926198624689,0.639,0.15898804316376794,-0.79,1.429,0.1590308676757141,-0.004935815801075342,0.918,0.1782393806539753,-1.165,2.083,0.17830730412079737,0.12273567763370194,0.297,0.03557800158753682,-0.005,0.302,0.12778824284009166,135.776984
252,94.31926850273821,167.36,34.98804141033749,26.584,140.776,100.59961177425464,7.305007562433249,63.944,15.438985782087517,-34.822,98.766,17.079939524896783,11.269029677096825,70.739,25.851935550906703,-39.347,110.08600000000001,28.201251111340177,-0.0013466993887336107,0.972,0.1732507959733525,-0.847,1.819,0.17325563624516632,-0.0040068852682527785,0.795,0.15925982839670905,-0.895,1.69,0.15930986409926845,-0.005272829322607767,1.009,0.1853853949846006,-1.083,2.0919999999999996,0.1854599450298884,0.12589003567614243,0.281,0.035055496075239376,-0.005,0.28600000000000003,0.1306796973621243,135.9288403
253,95.89533376495336,171.0,35.00292338632576,27.986,143.014,102.08385825841577,7.24398233992576,64.584,15.30951116912926,-36.749,101.333,16.936804524435644,11.27745893476177,72.873,25.57855869154231,-40.267,113.14000000000001,27.954262147396825,-0.0008464386804239873,1.146,0.18072660228673323,-0.909,2.0549999999999997,0.18072817388708767,-0.003319925852222389,0.762,0.16215101411063307,-0.936,1.698,0.16218462882220983,-0.004229267472660278,0.979,0.19217331739761323,-1.11,2.089,0.19221941325916866,0.12727294741959372,0.302,0.03734124404852381,-0.005,0.307,0.13263772207344268,136.0815132
254,97.62943564050478,173.89,35.24743683323496,29.197,144.69299999999998,103.79731625127151,7.247211862596738,66.027,15.36364918084447,-35.017,101.04400000000001,16.987134051244414,11.374450305153758,73.806,25.528209378006746,-39.671,113.477,27.94753356345309,-0.001116558283686203,1.066,0.1866415790089244,-0.935,2.0010000000000003,0.1866444947332062,-0.0035302949743925326,0.683,0.16432293518173793,-0.916,1.5990000000000002,0.16436047974626564,-0.00489452995414741,0.987,0.19775977689679095,-1.214,2.201,0.19781988792003558,0.1283163192503624,0.283,0.03496434396039731,-0.005,0.288,0.13299465244526856,136.2352886
255,99.20088968796757,178.4,35.43977652455083,29.496,148.904,105.3412957850272,7.251153683772777,64.0,15.334933593486904,-35.433,99.43299999999999,16.962852209488087,11.383033784303,69.823,25.37782468025154,-37.12,106.94299999999998,27.81374718453926,-0.0007403345884543929,1.167,0.1819223908865017,-0.926,2.093,0.18192348611510561,-0.0030550023279256153,0.703,0.16381662855847468,-0.889,1.592,0.16384474213941216,-0.004054111839874879,0.956,0.1916541215386339,-1.098,2.0540000000000003,0.19169656254380263,0.1255413760526518,0.306,0.03730806885794166,-0.005,0.311,0.13096764032161115,136.390454
256,100.98016528383474,178.1,35.748987451227634,31.479,146.62099999999998,107.1213236503372,7.315900232833173,63.759,15.430757819272927,-34.324,98.083,17.07716554652976,11.54335878483258,69.396,25.593027322951887,-37.529,106.92500000000001,28.075775210443332,-0.0010840185896962083,0.987,0.1789695824217788,-0.909,1.896,0.1789724519551447,-0.0037170522581122033,0.698,0.16382897382006062,-0.825,1.523,0.16387075745181195,-0.004834600672629167,0.87,0.18835612984639263,-0.921,1.791,0.18841773036608236,0.1252996941754749,0.306,0.03435450638087131,-0.005,0.311,0.12992397783633214,136.5472984
257,16.51760921506291,93.958,33.783551174290075,-53.089,147.047,37.60524742141412,6.58852408991179,57.731,14.690214217525671,-42.109,99.84,16.100002395849014,9.535181480320603,62.816,23.024058338959367,-33.046,95.862,24.920364656409383,0.0060941431961671075,0.968,0.17673779162434916,-0.997,1.9649999999999999,0.17684243185295553,0.008627685487843102,0.753,0.16637634002459625,-0.86,1.613,0.16659951839619386,0.011284444543948419,1.029,0.18303364794686072,-1.111,2.1399999999999997,0.18338076497077896,0.1097913356915775,0.259,0.03242909653763411,-0.005,0.264,0.11448047425763716,136.7061117
258,17.072184526866426,92.639,34.47376061209651,-52.345,144.98399999999998,38.469393731496694,6.734612876250382,61.018,14.950949448477369,-37.516,98.53399999999999,16.39770972138397,9.76227886726082,67.619,23.78812115058334,-36.411,104.03,25.71330832049817,-0.0028869533206382684,0.989,0.16951852466632367,-0.918,1.907,0.16954272058546435,-0.008304331622983826,0.792,0.16553269165906992,-0.836,1.6280000000000001,0.16574048811305475,-0.010844846000372672,0.886,0.17481993946809263,-1.032,1.9180000000000001,0.17515559660770505,0.1106588738961883,0.268,0.032978847151433295,-0.005,0.273,0.11546854891482512,136.8671851
259,17.308700116304426,94.924,34.985540656727906,-53.312,148.236,39.03298084964275,6.835037857999564,60.311,15.113950172309883,-37.445,97.756,16.587591583311074,9.90127628207458,71.323,24.49744549854967,-37.125,108.448,26.422667948491362,-0.002670154285091226,0.86,0.16939583098380967,-0.854,1.714,0.16941648949671204,-0.006117203968888566,0.794,0.1674659228517832,-0.815,1.609,0.16757723022336996,-0.008121965181362217,0.875,0.17624426305626176,-0.911,1.786,0.17643090845824744,0.10965894635458312,0.266,0.03361170597023218,-0.005,0.271,0.11469449054434572,137.0308101
260,17.537335658551882,95.185,35.52136356811443,-55.779,150.964,39.61463968992209,6.99187559247629,61.25,15.338232072332577,-36.157,97.407,16.856649082288182,10.06705147897533,71.085,25.050137205026108,-37.889,108.97399999999999,26.997260005724684,-0.002203012029029634,0.938,0.17019956830400176,-0.897,1.835,0.17021343857388116,-0.004881263888825772,0.788,0.16868963372845028,-0.806,1.594,0.16875985881790515,-0.006473231205493271,0.893,0.1767136864165009,-0.934,1.827,0.17683180646544705,0.10904740719196915,0.269,0.03374404138859264,-0.005,0.274,0.11414899110371916,137.1972787
261,17.862018290964944,100.11,36.30777070915138,-55.795,155.905,40.46356287699944,7.121547370190954,61.04,15.556564918274086,-36.943,97.983,17.109121813868224,10.282751720032355,70.611,25.726070003564065,-39.174,109.785,27.704921100430322,-0.000428167631581339,0.911,0.16863551932700735,-0.961,1.8719999999999999,0.16863567971984583,-0.002819248911630781,0.701,0.16920033190587283,-0.828,1.529,0.16922343331443268,-0.0036194343206667453,0.906,0.17744773802243774,-0.992,1.8980000000000001,0.1774842442114109,0.10797218410026631,0.268,0.033526367494383306,-0.005,0.273,0.11305752849250852,137.3668831
262,17.995647710326267,100.07,36.58314553478846,-56.102,156.172,40.76964298203223,7.160843514712837,60.703,15.635126901831216,-38.957,99.66,17.196911397881767,10.357413314298185,71.914,26.132345553609753,-39.39,111.304,28.11000515506128,0.00031949041574218885,0.946,0.1677979427484566,-0.913,1.859,0.1677978654502383,-0.002070645255155858,0.778,0.16884684919190554,-0.864,1.642,0.1688591615319522,-0.002653525442839996,0.85,0.17696118904058508,-0.917,1.767,0.1769806804303503,0.10930664169061216,0.269,0.032803418372346384,-0.005,0.274,0.11412274655888958,137.5399153
263,18.36114412604324,101.32,37.41967959017023,-57.713,159.033,41.6816226796454,7.284495372474862,63.202,15.924345208834488,-37.703,100.905,17.51135318702741,10.607904185682855,75.297,26.928765068352583,-40.375,115.672,28.942749056799386,-0.0012902249213593469,0.974,0.16691582244152603,-0.871,1.845,0.1669204295895308,-0.004429791624997727,0.851,0.1698341766661338,-0.903,1.754,0.16989155218274923,-0.005958561376075059,0.867,0.1763382136355402,-0.935,1.802,0.17643845582092962,0.10730213466189065,0.276,0.03526610621048185,-0.005,0.281,0.11294884105985895,137.7166668
264,18.48273037542662,101.14,37.71059908764447,-57.232,158.372,41.99635868620935,7.370807746667696,63.031,16.049179636947198,-39.425,102.45599999999999,17.660798489461666,10.670450830065032,73.073,27.25814098813645,-39.635,112.708,29.27219490241213,0.0003421694850551938,1.043,0.16713346765578868,-0.847,1.89,0.16713343814008702,-0.0026580622878255617,0.862,0.17081827164647562,-0.736,1.5979999999999999,0.17083856302969752,-0.0030629286094081614,0.825,0.17651377052845335,-0.863,1.688,0.17653994200259795,0.10750476952232063,0.276,0.034120478591435605,-0.005,0.281,0.1127895262803233,137.8974285
265,18.59299150046361,103.07,38.050070881340226,-56.17,159.24,42.34974198770631,7.446301469919822,62.832,16.124019456826108,-37.145,99.977,17.76035549599225,10.760163477446685,74.802,27.478548564435254,-40.83,115.632,29.51013922904074,-0.0007925022271512463,0.967,0.1659651614390632,-0.986,1.9529999999999998,0.16596667640260426,-0.002778848426449467,0.733,0.17013701640150328,-0.984,1.717,0.17015932175547924,-0.004437598858244096,1.135,0.1745341586832152,-0.979,2.114,0.1745901668881039,0.1067693989418759,0.247,0.033172764342021266,-0.005,0.252,0.11180398849239938,138.0824903
266,18.906839550136144,103.54,38.48171322327147,-57.18,160.72,42.875445443504574,7.518129679176038,59.923,16.108381207734066,-38.102,98.025,17.776416687929956,10.936674469042263,73.068,27.956048643665415,-42.159,115.227,30.019123959471507,0.000604171895347461,0.927,0.16979037741939554,-0.959,1.8860000000000001,0.16979105032913738,-0.002717234521131763,0.799,0.17400276041111604,-0.8,1.5990000000000002,0.17402356340547273,-0.003147943648632651,0.836,0.1763734381477933,-0.857,1.693,0.17640111089822427,0.10501130815674203,0.285,0.028736353911091535,-0.005,0.29,0.10887216800678205,138.272141
267,18.971158113951418,103.59,38.83568802769816,-58.377,161.967,43.22162253285826,7.413642975236642,62.818,16.30635276117031,-38.027,100.845,17.912510567001473,10.982042459257643,72.986,28.155791683353094,-40.026,113.012,30.221685280188026,-0.000620242183099871,0.913,0.1737273086275432,-1.034,1.947,0.1737280212814108,-0.0035591241074835124,0.801,0.177090082817398,-0.796,1.597,0.17712544242241599,-0.004864183063534456,0.98,0.18064343063326213,-0.908,1.888,0.18070849756119164,0.106666271506695,0.267,0.03192591866841212,-0.005,0.272,0.1113416055677019,138.4666678
268,19.12157622025944,104.74,39.297574597508174,-60.265,165.005,43.702712010930924,7.480667804395385,62.306,16.399407409426484,-37.352,99.65799999999999,18.024975270706513,11.08543591198337,76.027,28.331349011900535,-41.766,117.793,30.422829964456728,-0.0012295957734588464,0.976,0.17358913243506713,-0.968,1.944,0.1735930932856313,-0.0041955410717041414,0.884,0.17677987982339555,-0.81,1.694,0.176829258416962,-0.0055434727353600634,0.85,0.1795716849682568,-1.079,1.9289999999999998,0.17965682223016222,0.1056703733626238,0.26,0.03175573378772949,-0.005,0.265,0.11033879579701422,138.6663564
269,19.357656197325795,106.59,39.867260459388405,-60.914,167.50400000000002,44.31828165478616,7.586763706083062,63.778,16.598272003306008,-37.325,101.10300000000001,18.249941515769194,11.226582954344105,76.802,28.640770612127785,-41.939,118.74100000000001,30.762415042129362,-0.00013946197916430035,1.108,0.17475329837068443,-1.004,2.112,0.17475295703848293,-0.0030527389449485015,0.736,0.1779347316420524,-0.848,1.584,0.17796051273907879,-0.0038893109135268488,0.897,0.1808540531509843,-0.898,1.795,0.18089545786589156,0.10588438594657955,0.257,0.03180404592906394,-0.005,0.262,0.11055765884450797,138.8714903
270,19.471740706589873,105.6,40.18514477966996,-60.799,166.399,44.6540839352957,7.619426415814241,63.884,16.698182451448766,-38.559,102.443,18.354391561151033,11.302052966987045,76.197,28.948348617683568,-40.868,117.065,31.07634924723955,0.00012529751630661898,1.126,0.17889274119726534,-1.02,2.146,0.17889237879013492,-0.0029138156579879724,0.747,0.17922317030474388,-0.795,1.542,0.1792464482073062,-0.0037830901724231905,1.102,0.182606441627478,-0.984,2.0860000000000003,0.18264521026790917,0.10516760388088447,0.259,0.030350331694767658,-0.005,0.264,0.10945941419532601,139.082351
271,19.660668589691134,105.72,40.75965180238788,-61.101,166.821,45.253547393447334,7.713402221252375,66.674,16.89725413732749,-38.123,104.797,18.574511385288403,11.419689033759763,78.417,29.155627216896637,-43.629,122.04599999999999,31.312234534999657,-0.0009247019993999071,1.028,0.1762965072088021,-1.058,2.0860000000000003,0.17629853156269623,-0.004095896638571416,0.752,0.1779579737615699,-0.844,1.596,0.17800469887664042,-0.0053326241328205265,0.956,0.17878290944005848,-1.031,1.9869999999999999,0.17886201463049464,0.10688500040915414,0.259,0.03141625066589789,-0.005,0.264,0.11140637159246135,139.2992173
272,19.682289806341387,108.55,40.91843348502322,-61.722,170.272,45.40598113739133,7.714915852561364,67.447,16.908271847782753,-39.503,106.95,18.58516301926763,11.436258312961767,77.337,29.11646020240073,-39.717,117.054,31.28182230613268,0.0009193058824598552,0.998,0.18209314437989302,-0.971,1.9689999999999999,0.1820950512482205,-0.001161574532665691,0.8,0.1803962310878789,-0.898,1.698,0.18039956091053466,-0.0016680767727805595,0.866,0.18244265099714652,-1.214,2.08,0.18244986198870067,0.10870053344723234,0.261,0.030239178225748727,-0.005,0.266,0.11282823102643699,139.5223654
273,19.86417761226586,109.65,41.45433815252897,-62.481,172.131,45.96781368243476,7.790311340646557,68.648,17.037667889679078,-39.096,107.744,18.734186899536386,11.554451494605967,77.345,29.24466531868625,-41.935,119.28,31.444425777325705,-0.000467308618636905,0.983,0.1842405868259028,-1.059,2.042,0.18424076084937457,-0.0038054967326795665,0.808,0.18173386959192192,-0.875,1.683,0.18177329583349228,-0.004734688127675431,0.809,0.18307391756848446,-1.032,1.8410000000000002,0.18313471615171117,0.10715240073071644,0.299,0.030894757883602113,-0.005,0.304,0.11151734712417131,139.7520686
274,19.921802489882865,110.21,41.691249348285176,-62.966,173.176,46.20639124703998,7.8466850538899315,67.39,17.108323571568633,-38.863,106.253,18.8218987450023,11.613689350550253,77.373,29.21249676228994,-40.393,117.766,31.436346344258148,-0.0008653773657747841,1.043,0.1850479255475299,-0.941,1.984,0.1850495287741167,-0.003674121478305499,0.974,0.18286688070849066,-0.947,1.9209999999999998,0.18290337160752315,-0.00463834928305726,1.118,0.18445711952598548,-1.071,2.189,0.1845150093935912,0.10865237020316026,0.254,0.029853493310888848,-0.005,0.259,0.1126790333900851,139.9885969
275,20.07901859239402,112.43,42.14819324399422,-63.526,175.95600000000002,46.68649815315206,7.95108915443682,68.499,17.237943053545724,-39.928,108.42699999999999,18.98328605233238,11.723000190831023,79.475,29.381128862060145,-41.483,120.958,31.63345609352226,0.000493616247898587,0.992,0.1839362057216235,-0.994,1.986,0.18393645019662752,-0.002447680494343223,0.796,0.18208480791258225,-0.83,1.626,0.18210084505570856,-0.0029209868690081337,0.994,0.18369277990505095,-0.98,1.974,0.18371558518212708,0.10828351583443138,0.242,0.028575517019108446,-0.005,0.247,0.1119905186355324,140.2322168
276,20.0726633801921,112.27,42.29454238864498,-63.765,176.035,46.815937494343515,7.9994246821812505,69.264,17.284706949644796,-40.288,109.55199999999999,19.046010925020653,11.75221390860269,77.671,29.375062414598148,-41.876,119.547,31.638661524209002,0.00015500195371068724,1.005,0.1860098832317908,-1.072,2.077,0.18600952524379383,-0.0022834016374821665,0.788,0.18375411578991513,-0.827,1.615,0.1837678850573045,-0.0031916181268003677,0.941,0.18496197486372448,-0.905,1.846,0.1849890892294291,0.11058202858778521,0.277,0.030163313417173456,-0.005,0.28200000000000003,0.11462201528977013,140.4831912
277,20.135272541328227,112.92,42.45543461105812,-64.057,176.977,46.98813611508997,8.052978132513966,69.0,17.32938717308248,-39.819,108.819,19.10907511121242,11.799381796942825,77.652,29.44193313593518,-42.49,120.142,31.718273874402435,-0.0010960742158204057,1.057,0.19085207743155122,-1.064,2.121,0.19085479107927547,-0.004545314467266951,0.829,0.1842259903277684,-0.971,1.7999999999999998,0.1842816353617483,-0.00569888230829019,0.941,0.18724015080676368,-1.093,2.034,0.18732643161138574,0.11542223656520022,0.272,0.030139891781778935,-0.005,0.277,0.11929250454790281,140.741779
278,20.044379973830317,112.73,42.30986086288196,-66.29,179.02,46.81766078750403,8.024358392926915,69.476,17.209869097169925,-39.847,109.32300000000001,18.988643351036657,11.769319792641594,78.088,29.246408140518138,-41.801,119.889,31.525630704866042,-2.3448219461885893e-05,1.092,0.19246301182872655,-1.015,2.107,0.1924625760433809,-0.0025613170257426108,0.858,0.18312375349556395,-0.988,1.846,0.18314124898878312,-0.003566296535242751,0.949,0.18809903535279918,-1.044,1.9929999999999999,0.1881324130029423,0.11681520840337663,0.28,0.030857522739322723,-0.005,0.28500000000000003,0.12082208116820563,141.008235
279,20.14663052351214,111.53,42.62374816838967,-65.495,177.025,47.14512033911911,8.086979196778387,69.065,17.276724350044734,-38.317,107.382,19.075719649123588,11.860466502131683,77.114,29.476460559637477,-40.899,118.013,31.77307733997247,-0.00025513376421500443,0.994,0.1889242218562242,-0.979,1.9729999999999999,0.18892396478354395,-0.0031058523548501455,0.935,0.18321670216049862,-0.962,1.897,0.18324260884323249,-0.0038082758369921916,1.04,0.1886987027835854,-1.06,2.1,0.18873669901862333,0.11803048442371851,0.293,0.031236074609359864,-0.005,0.298,0.12209374748780585,141.2828095
280,20.204566747093065,112.37,42.853953406172664,-65.603,177.973,47.37802755861952,8.110654875339085,69.66,17.288773387986172,-39.152,108.812,19.096676401911818,11.901214783916538,77.72,29.529033410773504,-42.155,119.875,31.83706590473341,-0.00023947073069880093,1.182,0.19141147213988646,-1.048,2.23,0.191411187064119,-0.003361746116132081,0.827,0.18407442833409862,-0.926,1.7530000000000001,0.18410470537693627,-0.004197989794481023,1.067,0.19121322693563964,-1.441,2.508,0.191258869437286,0.12108519745361852,0.312,0.03163169840363018,-0.005,0.317,0.12514865097096137,141.5657483
281,20.583311145423917,114.08,43.3791833837079,-67.073,181.153,48.014762771313904,8.281617242186037,65.755,17.307574148630867,-38.832,104.58699999999999,19.186868046824912,12.117812843907917,78.383,29.895210299686514,-42.025,120.40799999999999,32.25772473737902,-0.0010186458918210743,1.184,0.188518046222114,-0.978,2.162,0.1885203572639794,-0.004185888077858881,0.762,0.18152948076347522,-0.985,1.7469999999999999,0.18157731096631488,-0.005471359723002059,0.953,0.1886156890389868,-0.999,1.952,0.18869458780964166,0.12026014879281302,0.248,0.02486091302630161,-0.005,0.253,0.12280295392307478,141.8572923
282,20.385475680045783,113.83,43.269559797440806,-66.612,180.442,47.8310978344563,8.23753999881909,69.751,17.38353367065725,-39.959,109.71000000000001,19.23650008673589,12.006691886687044,77.291,29.607231196556317,-40.55,117.841,31.94909713521021,0.0011040745972412103,1.102,0.19085798482608385,-1.019,2.121,0.1908607447943552,-0.0011987700357452686,0.793,0.18262917439009962,-0.989,1.782,0.18263269394592682,-0.001509385971685387,0.974,0.1921826123362469,-0.999,1.9729999999999999,0.19218810310924947,0.12536310288914423,0.313,0.030998306093447843,-0.005,0.318,0.12913867810344587,142.1576774
283,20.4438811582089,114.71,43.49303771243006,-66.555,181.265,48.05817321827256,8.290292545869997,71.271,17.44447237129365,-39.715,110.986,19.31417055995737,12.047644224173567,77.311,29.692408372656352,-39.734,117.04500000000002,32.04342118581528,-0.0002898475012833149,1.046,0.18985087940316403,-1.02,2.066,0.18985066944120954,-0.0034688074936515653,0.835,0.18011993905153179,-1.052,1.887,0.18015292861731907,-0.004444867421059087,1.195,0.19354905106612216,-1.085,2.2800000000000002,0.19359964318026077,0.12654268101556787,0.301,0.03226811004961282,-0.005,0.306,0.13059202240096193,142.467134
284,20.43914314521623,113.76,43.5638363201552,-65.897,179.657,48.12024301862106,8.27903929476524,69.485,17.387592042884805,-39.883,109.368,19.257971741857137,12.0409082122971,75.807,29.484514441798144,-41.493,117.30000000000001,31.848329849175684,-0.0016310188843774694,1.292,0.18893091335643514,-1.04,2.332,0.1889375244066449,-0.005235446130928052,0.887,0.17857730205303224,-0.884,1.771,0.17865362540589716,-0.0064163828105839715,1.249,0.1910785424341421,-1.144,2.393,0.19118580890111753,0.129536923999237,0.346,0.030477138553983287,-0.005,0.351,0.13307391342798974,142.7858874
285,20.55684068512755,114.65,43.85595112336866,-66.664,181.31400000000002,48.434692211108384,8.335180995433998,71.123,17.379243917601062,-38.288,109.411,19.274646277649595,12.116400245337452,78.395,29.566386238395285,-40.65,119.04499999999999,31.952689691061874,0.00024127121146725412,1.15,0.18885595690362783,-1.01,2.16,0.18885568200702205,-0.002245005792689852,0.803,0.17741148489183375,-0.929,1.7320000000000002,0.17742528574967123,-0.0030726107993911994,1.016,0.1903443754867995,-0.978,1.994,0.19036874115481378,0.13231924308852594,0.348,0.03252004872345709,-0.005,0.353,0.13625685617879177,143.1141568
